,day,turnSpent,advUsed,location,combat,free?,items,meat,rounds,mox,mus,mys,effectsGained,clover,nativeMonster,hpGain,hpLoss,ncTitle,semirare,itemsUsed,skills,crafting,lineRange,freeNC,macroFrom
492,3,309,1,The Hidden Hospital,pygmy witch surgeon,0,"['coin (7)', 'coin (9)', 'coin (4)', 'green pixel', 'head mirror']",503,5,3,1,6,[],,True,5,-86,,,"['the rock band flyers!', 'the rock band flyers!']","['CHEAT CODE: REPLACE ENEMY!', 'MULTI-BOUNCE!']",,"[10662, 10692]",,['pygmy witch nurse']
493,3,310,1,The Hidden Hospital,pygmy witch nurse,0,"['coin (6)', 'bag of pygmy blood', 'pygmy witchhazel']",303,3,7,1,3,[],,True,5,-43,,,['the rock band flyers!'],['MULTI-BOUNCE!'],,"[10692, 10714]",,[]
494,3,311,1,The Hidden Hospital,"You, M. D.",0,"['dripping stone sphere', 'coin (7)']",0,22,4,0,8,[],,,5,-62,,,"['the rock band flyers!', 'the crude voodoo doll!', 'the gas can!', 'the adder!']","['MULTI-BOUNCE!', 'JUMP ATTACK!', 'JUMP ATTACK!', 'JUMP ATTACK!', 'JUMP ATTACK!', 'JUMP ATTACK!', 'JUMP ATTACK!', 'JUMP ATTACK!', 'JUMP ATTACK!', 'JUMP ATTACK!', 'JUMP ATTACK!', 'JUMP ATTACK!', 'JUMP ATTACK!', 'JUMP ATTACK!', 'JUMP ATTACK!', 'JUMP ATTACK!', 'JUMP ATTACK!', 'JUMP ATTACK!']",,"[10714, 10797]",,[]
495,3,312,1,The Hidden Hospital,pygmy witch surgeon,0,"['coin (7)', 'coin (3)', 'green pixel']",616,3,2,3,6,[],,True,5,-45,,,['the rock band flyers!'],['MULTI-BOUNCE!'],,"[10797, 10821]",,[]
496,3,313,1,An Overgrown Shrine (Southeast),N/A,0,[],0,-1,0,0,0,[],,,0,0,Fire When Ready,,[],[],,"[10821, 10830]",,[]
497,3,314,1,The Hidden Bowling Alley,pygmy bowler,0,"['coin (6)', 'bowling ball', 'imitation White Russian']",326,4,3,1,8,[],,True,5,-41,,,['the rock band flyers!'],"['OFFER LATTE TO OPPONENT!', 'FIREBALL TOSS!']",,"[10830, 10852]",,[]
498,3,315,0,The Hidden Office Building,government bureaucrat,1,"['coin (6)', 'government requisition form']",148,4,8,9,14,[],,,5,-134,,,['the rock band flyers!'],"['FIREBALL TOSS!', 'FIREBALL TOSS!']",,"[10852, 10878]",,[]
499,3,315,1,The Hidden Office Building,Working Holiday,0,"['crackling stone sphere', 'coin (6)']",0,2,3,1,8,[],,,5,0,,,[],['FIREBALL TOSS!'],,"[10878, 10896]",,[]
500,3,316,0,A-Boo Peak,N/A,1,[],0,-1,0,0,0,[],,,0,0,Faction Traction = Inaction,,[],[],,"[10896, 10899]",1,[]
501,3,316,0,Twin Peak,N/A,1,[],0,-1,0,0,0,[],,,0,0,Welcome to the Great Overlook Lodge,,[],[],,"[10899, 10912]",1,[]
502,3,316,1,The Hidden Bowling Alley,N/A,0,[],0,-1,0,0,0,[],,,0,0,Life is Like a Cherry of Bowls,,[],[],,"[10912, 10921]",,[]
503,3,317,1,The Hidden Bowling Alley,pygmy bowler,0,"['coin (7)', 'coin (8)', 'bowling ball', 'tiny bowler', 'imitation White Russian', 'Gathered Meat-Clip']",408,3,9,2,1,[],,True,5,-42,,,['the rock band flyers!'],['FIREBALL TOSS!'],,"[10921, 10946]",,[]
504,3,318,1,The Hidden Bowling Alley,N/A,0,[],0,-1,0,0,0,[],,,0,0,Life is Like a Cherry of Bowls,,[],[],,"[10946, 10956]",,[]
505,3,319,0,The Hole in the Sky,sausage goblin,1,"['coin (8)', 'red-hot sausage fork', 'magical sausage casing']",215,4,7,18,7,[],,,5,-92,,,['the rock band flyers!'],"['FIREBALL TOSS!', 'FIREBALL TOSS!']",,"[10956, 10983]",,[]
506,3,319,0,The Hidden Bowling Alley,drunk pygmy,1,[],0,2,0,0,0,[],,True,0,-41,,,['the rock band flyers!'],['REFLEX HAMMER!'],,"[10983, 10991]",,[]
507,3,319,1,The Hidden Bowling Alley,pygmy bowler,0,"['coin (8)', 'bowling ball', 'imitation White Russian', 'coin (4)', 'blue pixel']",355,3,3,3,6,[],,True,5,-37,,,['the rock band flyers!'],['FIREBALL TOSS!'],,"[10991, 11015]",,[]
508,3,320,1,The Hidden Bowling Alley,N/A,0,[],0,-1,0,0,0,[],,,0,0,Life is Like a Cherry of Bowls,,[],[],,"[11015, 11023]",,[]
509,3,321,1,The Hidden Bowling Alley,pygmy bowler,0,"['coin (7)', 'bowling ball', 'imitation White Russian']",366,3,4,5,3,[],,True,5,-42,,,['the rock band flyers!'],['FIREBALL TOSS!'],,"[11023, 11044]",,[]
510,3,322,1,The Hidden Bowling Alley,N/A,0,[],0,-1,0,0,0,[],,,0,0,Life is Like a Cherry of Bowls,,[],[],,"[11044, 11052]",,[]
511,3,323,1,The Hidden Bowling Alley,pygmy bowler,0,"['coin (6)', 'coin (10)', 'bowling ball', 'imitation White Russian']",401,3,2,5,5,[],,True,5,-37,,,['the rock band flyers!'],['FIREBALL TOSS!'],,"[11052, 11074]",,[]
512,3,324,1,The Hidden Bowling Alley,Life is Like a Cherry of Bowls,0,"['scorched stone sphere', 'coin (6)', 'coin (4)', 'red pixel']",10,3,8,1,2,[],,,5,-43,,,['the rock band flyers!'],['FIREBALL TOSS!'],,"[11074, 11098]",,[]
513,3,325,0,An Overgrown Shrine (Southeast),N/A,1,['stone triangle'],0,-1,0,0,0,[],,,0,0,Fire When Ready,,[],[],,"[11098, 11104]",1,[]
514,3,325,0,An Overgrown Shrine (Northeast),N/A,1,['stone triangle'],0,-1,0,0,0,[],,,0,0,Air Apparent,,[],[],,"[11104, 11110]",1,[]
515,3,325,0,An Overgrown Shrine (Northwest),N/A,1,['stone triangle'],0,-1,0,0,0,[],,,0,0,Earthbound and Down,,[],[],,"[11110, 11116]",1,[]
516,3,325,0,An Overgrown Shrine (Southwest),N/A,1,['stone triangle'],0,-1,0,0,0,[],,,0,0,Water You Dune,,[],[],,"[11116, 11137]",1,[]
517,3,325,0,Combing (sleaze) Beach Head,N/A,1,[],0,-1,0,0,0,"[('Oiled, Slick', 50)]",,,0,0,???,,[],[],,"[11137, 11202]",1,[]
518,3,325,0,A Mob of Zeppelin Protesters,N/A,1,[],0,-1,0,0,0,[],,,0,0,???,,[],[],,"[11202, 11206]",1,[]
519,3,325,1,A Mob of Zeppelin Protesters,N/A,0,[],0,-1,0,0,0,[],True,,0,0,Methinks the Protesters Doth Protest Too Little,,[],[],,"[11206, 11214]",,[]
520,3,326,1,A Mob of Zeppelin Protesters,N/A,0,[],0,-1,0,0,0,[],True,,0,0,Methinks the Protesters Doth Protest Too Little,,[],[],,"[11214, 11222]",,[]
521,3,327,1,A Mob of Zeppelin Protesters,N/A,0,[],0,-1,0,0,0,[],True,,0,0,Methinks the Protesters Doth Protest Too Little,,[],[],,"[11222, 11230]",,[]
522,3,328,1,A Mob of Zeppelin Protesters,N/A,0,[],0,-1,0,0,0,[],True,,0,0,Methinks the Protesters Doth Protest Too Little,,[],[],,"[11230, 11238]",,[]
523,3,329,0,A Mob of Zeppelin Protesters,N/A,1,[],0,-1,0,0,0,[],,,0,0,Too Much Humanity,,[],[],,"[11238, 11241]",1,[]
524,3,329,0,A Mob of Zeppelin Protesters,N/A,1,[],0,-1,0,0,0,[],,,0,0,Not So Much With The Humanity,,[],[],,"[11241, 11265]",1,[]
525,3,329,0,The Red Zeppelin,N/A,1,[],0,-1,0,0,0,[],,,0,0,???,,[],[],,"[11265, 11269]",1,[]
526,3,329,0,The Red Zeppelin,N/A,1,[],0,-1,0,0,0,[],,,0,0,Zeppelintro,,[],[],,"[11269, 11272]",1,[]
527,3,329,0,The Red Zeppelin,Red Herring,1,[],0,1,0,0,0,[],,True,0,0,,,[],['REFLEX HAMMER!'],,"[11272, 11278]",,[]
528,3,329,0,The Red Zeppelin,red skeleton,1,[],0,1,0,0,0,[],,True,0,0,,,[],['THROW LATTE ON OPPONENT!'],,"[11278, 11289]",,[]
529,3,329,0,The Red Zeppelin,the man with the red buttons,1,['red box'],0,1,0,0,0,[],,,0,0,,,[],['USE THE FORCE!'],,"[11289, 11298]",,[]
530,3,329,1,The Red Zeppelin,the man with the red buttons,0,"['coin (7)', 'red button (5)']",233,3,4,6,1,[],,,5,-45,,,['the rock band flyers!'],['MULTI-BOUNCE!'],,"[11298, 11322]",,[]
531,3,330,1,The Red Zeppelin,Red Snapper,0,['coin (7)'],185,3,9,2,0,[],,True,5,-45,,,['the rock band flyers!'],['MULTI-BOUNCE!'],,"[11322, 11347]",,[]
532,3,331,0,The Red Zeppelin,red butler,1,"['coin (8)', 'coin (9)', 'red box', 'glark cable']",130,2,5,2,4,[],,True,5,0,,,['the glark cable!'],[],,"[11347, 11368]",,[]
533,3,331,0,The Red Zeppelin,red butler,1,"['coin (8)', 'glark cable']",133,3,9,1,1,[],,True,5,0,,,['the glark cable!'],['OFFER LATTE TO OPPONENT!'],,"[11368, 11388]",,[]
534,3,331,0,The Red Zeppelin,red butler,1,"['coin (8)', 'red box', 'glark cable']",127,2,4,4,4,[],,True,5,0,,,['the glark cable!'],[],,"[11388, 11408]",,[]
535,3,331,0,The Red Zeppelin,the man with the red buttons,1,"['coin (6)', 'coin (10)', 'red box', 'red button (2)', 'button rouge']",280,2,9,1,2,[],,,5,0,,,['the glark cable!'],[],,"[11408, 11430]",,[]
536,3,331,0,The Red Zeppelin,the man with the red buttons,1,"['coin (7)', 'coin (8)', 'red box', 'red button (2)']",250,2,3,5,4,[],,,5,0,,,['the glark cable!'],[],,"[11430, 11451]",,[]
537,3,331,1,The Red Zeppelin,Ron &quot;The Weasel&quot; Copperhead,0,"['coin (8)', 'Copperhead Charm (rampant)']",408,2,3,7,2,[],,,5,0,,,[],['MULTI-BOUNCE!'],,"[11451, 11473]",,[]
538,3,332,1,The Hole in the Sky,The Pork Sword,0,"['coin (7)', 'coin (10)', 'star', 'star', 'line', 'coin (3)', 'red pixel']",10,2,4,7,1,[],,,5,0,,,[],['MULTI-BOUNCE!'],,"[11473, 11503]",,[]
539,3,333,1,The Hole in the Sky,The Junk,0,"['coin (7)', 'coin (9)', 'star', 'line', 'line']",13,2,4,7,1,[],,,5,0,,,[],['FIREBALL TOSS!'],,"[11503, 11524]",,[]
540,3,334,1,The Hole in the Sky,The Skinflute,0,"['coin (7)', 'coin (8)', 'star', 'star', 'line', 'line', 'coin (5)', 'green pixel']",13,2,9,1,2,[],,,5,0,,,[],['FIREBALL TOSS!'],,"[11524, 11548]",,[]
541,3,335,1,The Hole in the Sky,The Twig and Berries,0,"['coin (6)', 'line', 'star', 'star', 'Gathered Meat-Clip']",12,2,7,3,1,[],,,5,0,,,[],['FIREBALL TOSS!'],,"[11548, 11569]",,[]
542,3,336,1,The Hole in the Sky,The Snake With Like Ten Heads,0,"['coin (7)', 'coin (8)', 'The Eye of the Stars']",10,2,5,2,5,[],,True,5,0,,,[],['FIREBALL TOSS!'],,"[11569, 11588]",,[]
543,3,337,1,The Hole in the Sky,The Trouser Snake,0,"['coin (7)', 'line', 'line', 'line']",10,2,4,1,7,[],,,5,0,,,[],['FIREBALL TOSS!'],,"[11588, 11609]",,[]
544,3,338,1,The Hole in the Sky,The Burrowing Bishop,0,"['coin (6)', 'star', 'line', 'line']",14,2,13,0,0,[],,,5,0,,,[],['FIREBALL TOSS!'],,"[11609, 11627]",,[]
545,3,339,1,The Hole in the Sky,The Skinflute,0,"['coin (6)', 'star', 'star', 'line', 'line']",12,2,5,6,1,[],,,5,0,,,[],['FIREBALL TOSS!'],,"[11627, 11648]",,[]
546,3,340,1,The Hole in the Sky,The Twig and Berries,0,"['coin (6)', 'line', 'star', 'star']",12,2,7,3,1,[],,,5,0,,,[],['FIREBALL TOSS!'],,"[11648, 11668]",,[]
547,3,341,1,The Hole in the Sky,The Pork Sword,0,"['coin (6)', 'star', 'star', 'line']",14,2,3,2,7,[],,,5,0,,,[],['FIREBALL TOSS!'],,"[11668, 11688]",,[]
548,3,342,1,The Hole in the Sky,The Astronomer,0,"['coin (7)', 'star chart', 'coin (4)', 'blue pixel']",11,2,5,3,4,[],,,5,0,,,[],['FIREBALL TOSS!'],,"[11688, 11711]",,[]
549,3,343,1,Itznotyerzitz Mine,N/A,0,"['linoleum ore', 'asbestos ore', 'chrome ore']",0,-1,0,0,0,[],True,,0,0,Either Ore,,[],[],,"[11711, 11717]",,[]
550,3,344,1,Itznotyerzitz Mine,N/A,0,"['linoleum ore', 'asbestos ore', 'chrome ore']",0,-1,0,0,0,[],True,,0,0,Either Ore,,[],[],,"[11717, 11723]",,[]
551,3,345,1,Itznotyerzitz Mine,N/A,0,"['linoleum ore', 'asbestos ore', 'chrome ore']",0,-1,0,0,0,[],True,,0,0,Either Ore,,[],[],,"[11723, 11752]",,[]
552,3,346,0,The Neverending Party,N/A,1,[],0,-1,0,0,0,[],,,0,0,???,,[],[],,"[11752, 11756]",1,[]
553,3,346,0,The Neverending Party,party girl,1,"['coin (7)', 'coin (9)', 'runproof mascara', 'very small red dress', 'noticeable pumps', 'human musk']",146,3,4,6,17,[],,True,5,0,,,[],"['FIREBALL TOSS!', 'FIREBALL TOSS!']",,"[11756, 11780]",,[]
554,3,346,0,The Neverending Party,burnout,1,"['coin (6)', 'van key', 'jam band bootleg', 'denim jacket', 'ratty knitted cap']",78,3,9,12,6,[],,True,5,0,,,[],"['FIREBALL TOSS!', 'FIREBALL TOSS!']",,"[11780, 11812]",,[]
555,3,346,0,The Neverending Party,jock,1,"['coin (7)', 'unremarkable duffel bag', 'Purple Beast energy drink', 'cosmetic football']",192,3,6,5,16,[],,True,5,-10,,,[],"['FIREBALL TOSS!', 'FIREBALL TOSS!']",,"[11812, 11842]",,[]
556,3,346,0,The Neverending Party,N/A,1,['intimidating chainsaw'],0,-1,0,0,0,[],,,0,0,"It Hasn't Ended, It's Just Paused",,[],[],,"[11842, 11851]",1,[]
557,3,346,0,The Neverending Party,party girl,1,"['coin (8)', 'runproof mascara', 'very small red dress']",141,3,8,5,14,[],,True,5,-28,,,[],"['FIREBALL TOSS!', 'FIREBALL TOSS!']",,"[11851, 11883]",,[]
558,3,346,0,The Neverending Party,&quot;plain&quot; girl,1,['coin (7)'],10,2,0,1,0,[],,,5,0,,,[],['DELIVER YOUR THESIS!!'],,"[11883, 11905]",,[]
559,3,346,0,Next to that Barrel with Something Burning in it,vegetable gremlin,1,[],0,1,0,0,0,[],,True,0,0,,,[],['THROW LATTE ON OPPONENT!'],,"[11905, 11911]",,[]
560,3,346,1,Next to that Barrel with Something Burning in it,batwinged gremlin,0,"['molybdenum hammer', 'coin (6)', 'coin (8)']",168,8,4,6,2,[],,True,5,-42,,,"['the seal tooth!', 'the seal tooth!', 'the seal tooth!', 'the seal tooth!', 'the seal tooth!', 'the seal tooth!', 'the molybdenum magnet!']",[],,"[11911, 11953]",,[]
561,3,347,1,Over Where the Old Tires Are,erudite gremlin,0,"['molybdenum crescent wrench', 'coin (7)', 'super deluxe mushroom', 'coin (4)', 'red pixel']",164,3,3,5,3,[],,True,5,-7,,,"['the seal tooth!', 'the molybdenum magnet!']",[],,"[11953, 11978]",,[]
562,3,348,1,Near an Abandoned Refrigerator,spider gremlin,0,"['molybdenum pliers', 'coin (6)']",185,5,3,5,4,[],,True,5,-18,,,"['the seal tooth!', 'the seal tooth!', 'the seal tooth!', 'the molybdenum magnet!']",[],,"[11978, 12006]",,[]
563,3,349,1,Out by that Rusted-Out Car,erudite gremlin,0,"['coin (7)', 'Gathered Meat-Clip']",177,3,4,6,1,[],,True,5,0,,,[],"['CHEAT CODE: REPLACE ENEMY!', 'FIREBALL TOSS!']",,"[12006, 12026]",,[]
564,3,350,1,Out by that Rusted-Out Car,vegetable gremlin,0,"['molybdenum screwdriver', 'coin (8)', 'gremlin juice']",174,4,7,2,2,[],,True,5,-13,,,"['the seal tooth!', 'the seal tooth!', 'the molybdenum magnet!']",[],,"[12026, 12053]",,[]
565,3,351,1,The Battlefield (Frat Uniform),N/A,0,"['perforated battle paddle', 'PADL Phone']",0,-1,0,0,0,[],,,0,0,I Am The Brotherhood,,[],[],,"[12053, 12061]",,[]
566,3,352,1,The Battlefield (Frat Uniform),War Hippy Homeopath,0,"['coin (8)', 'hippy medical kit', 'Lockenstock&trade; sandals', 'holistic headache remedy']",12,4,2,1,9,[],,True,5,-45,,,[],"['FIREBALL TOSS!', 'FIREBALL TOSS!', 'FIREBALL TOSS!']",,"[12061, 12089]",,[]
567,3,353,1,The Battlefield (Frat Uniform),War Hippy Baker,0,"['coin (7)', 'round purple sunglasses', 'coin (5)', 'red pixel']",14,3,2,5,5,[],,True,5,-63,,,[],"['FIREBALL TOSS!', 'FIREBALL TOSS!']",,"[12089, 12113]",,[]
568,3,354,1,The Copperhead Club,N/A,0,['Copperhead Charm'],0,-1,0,0,0,[],,,0,0,"Shen Copperhead, World's Biggest Jerk",,[],[],,"[12113, 12130]",,[]
569,3,355,0,Boxing Daycare,N/A,1,[],0,-1,0,0,0,[],,,0,0,Have a Boxing Daydream,,[],[],,"[12130, 12133]",1,[]
570,3,355,0,Boxing Daycare,N/A,1,[],0,-1,0,0,0,[],,,0,0,Enter the Boxing Daycare,,[],[],,"[12133, 12142]",1,[]
571,3,355,0,Boxing Daycare,N/A,1,[],0,-1,0,0,0,"[('Uncucumbered', 100)]",,,0,0,Visit the Boxing Day Spa,,[],[],,"[12142, 12149]",1,[]
572,3,355,1,The Battlefield (Frat Uniform),War Hippy Windtalker,0,"['coin (7)', 'green clay bead', 'communications windchimes', 'communications windchimes', 'coin (5)', 'green pixel']",11,2,4,5,3,[],,True,5,-16,,,[],['FIREBALL TOSS!'],,"[12149, 12172]",,[]
573,3,356,1,The Battlefield (Frat Uniform),War Hippy Dread Squad,0,"['coin (6)', 'didgeridooka', 'tube of dread wax', 'coin (4)', 'red pixel']",12,2,6,4,2,[],,True,5,0,,,[],['FIREBALL TOSS!'],,"[12172, 12193]",,[]
574,3,357,1,The Battlefield (Frat Uniform),War Hippy Infantryman,0,"['coin (7)', 'coin (8)', 'hippy protest button']",10,2,3,5,4,[],,True,5,-11,,,[],['FIREBALL TOSS!'],,"[12193, 12213]",,[]
575,3,358,1,The Battlefield (Frat Uniform),War Hippy Windtalker,0,"['coin (7)', 'green clay bead', 'communications windchimes', 'communications windchimes']",12,2,0,5,6,[],,True,5,0,,,[],['FIREBALL TOSS!'],,"[12213, 12232]",,[]
576,3,359,1,The Battlefield (Frat Uniform),War Hippy Infantryman,0,"['coin (6)', 'reinforced beaded headband', 'hippy protest button']",10,2,6,4,2,[],,True,5,0,,,[],['FIREBALL TOSS!'],,"[12232, 12251]",,[]
577,3,360,1,The Battlefield (Frat Uniform),War Hippy F.R.O.G.,0,"['coin (8)', 'coin (8)', 'pink clay bead', 'reinforced beaded headband', 'oversized pipe']",13,2,4,5,3,[],,True,5,-13,,,[],['FIREBALL TOSS!'],,"[12251, 12274]",,[]
578,3,361,1,The Hatching Chamber,larval filthworm,0,"['coin (7)', 'coin (9)', 'filthworm hatchling scent gland']",136,2,4,4,4,[],,True,5,-7,,,[],['FIREBALL BARRAGE!'],,"[12274, 12296]",,[]
579,3,362,1,The Feeding Chamber,filthworm drone,0,"['coin (6)', 'filthworm drone scent gland', 'Gathered Meat-Clip']",220,2,0,7,3,[],,True,5,0,,,[],['FIREBALL TOSS!'],,"[12296, 12317]",,[]
580,3,363,1,The Royal Guard Chamber,filthworm royal guard,0,['coin (6)'],282,2,6,4,2,[],,True,5,0,,,[],['FIREBALL TOSS!'],,"[12317, 12342]",,[]
581,3,364,1,The Filthworm Queen's Chamber,the queen filthworm,0,"['coin (6)', 'heart of the filthworm queen', 'coin (5)', 'red pixel']",2788,2,2,2,8,[],,,5,-10,,,[],['FIREBALL TOSS!'],,"[12342, 12377]",,[]
582,3,365,1,Inside the Palindome,N/A,0,"['photograph of God', 'blooper ink']",0,-1,0,0,0,[],,,0,0,Do Geese See God?,,[],[],,"[12377, 12387]",,[]
583,3,366,1,Inside the Palindome,N/A,0,['photograph of an ostrich egg'],0,-1,0,0,0,[],,,0,0,Last Egg Gets Al,,[],[],,"[12387, 12391]",,[]
584,3,367,1,Inside the Palindome,N/A,0,['photograph of a red nugget'],0,-1,0,0,0,[],,,0,0,"Rod Nevada, Vendor",,[],[],,"[12391, 12397]",,[]
585,3,368,1,Inside the Palindome,Drab Bard,0,"['coin (8)', 'olive', 'drab sonata', 'guitar pick']",104,9,6,1,2,[],,True,5,0,,,[],"['CHEAT CODE: REPLACE ENEMY!', 'JUMP ATTACK!', 'JUMP ATTACK!', 'JUMP ATTACK!', 'JUMP ATTACK!', 'JUMP ATTACK!', 'JUMP ATTACK!', 'JUMP ATTACK!']",,"[12397, 12430]",,['Tan Gnat']
586,3,369,1,Inside the Palindome,Taco Cat,0,"['photograph of a dog', 'coin (8)', 'mesh cap', 'enormous belt buckle', 'leather chaps', 'stunt nuts', 'ketchup hound']",162,4,3,5,2,[],,True,5,0,,,['the disposable instant camera!'],"['CHEAT CODE: REPLACE ENEMY!', 'MULTI-BOUNCE!']",,"[12430, 12459]",,[]
587,3,370,1,Inside the Palindome,Racecar Bob,0,"['coin (6)', 'enormous belt buckle', 'stunt nuts', 'ketchup hound']",186,2,9,1,0,[],,True,5,0,,,[],['MULTI-BOUNCE!'],,"[12459, 12480]",,[]
588,3,371,1,Inside the Palindome,Flock of Stab-bats,0,"['coin (6)', 'coin (10)', 'leather chaps', 'stunt nuts', 'ketchup hound']",185,3,4,2,3,[],,True,5,0,,,[],"['CHEAT CODE: REPLACE ENEMY!', 'MULTI-BOUNCE!']",,"[12480, 12505]",,[]
589,3,372,1,Inside the Palindome,Bob Racecar,0,"['coin (7)', 'mesh cap', 'stunt nuts', 'ketchup hound', '&quot;I Love Me, Vol. I&quot;']",192,2,7,1,2,[],,True,5,-3,,,[],['MULTI-BOUNCE!'],,"[12505, 12555]",,[]
590,3,373,1,A Massive Ziggurat,Legend of the Temple in the Hidden City,0,"['coin (50)', 'coin (9)', 'ancient amulet', 'coin (3)', 'green pixel']",10,6,6,3,3,[],,,5,-38,,,[],"['FIREBALL BARRAGE!', 'JUMP ATTACK!', 'JUMP ATTACK!', 'FIREBALL TOSS!', 'FIREBALL TOSS!']",,"[12555, 12597]",,[]
591,3,374,1,The Battlefield (Frat Uniform),War Hippy Shaman,0,['coin (7)'],0,2,4,7,2,[],,True,5,0,,,[],['FIREBALL TOSS!'],,"[12597, 12611]",,[]
592,3,375,1,The Battlefield (Frat Uniform),War Hippy Windtalker,0,"['coin (8)', 'coin (9)', 'round purple sunglasses', 'Lockenstock&trade; sandals', 'communications windchimes', 'communications windchimes', 'communications windchimes']",0,2,10,1,2,[],,True,5,0,,,[],['FIREBALL TOSS!'],,"[12611, 12631]",,[]
593,3,376,1,The Battlefield (Frat Uniform),War Hippy Dread Squad,0,"['coin (8)', 'didgeridooka', 'Gathered Meat-Clip']",0,2,7,4,1,[],,True,5,0,,,[],['FIREBALL TOSS!'],,"[12631, 12648]",,[]
594,3,377,1,The Battlefield (Frat Uniform),War Hippy Rigger,0,"['coin (8)', 'coin (9)', 'reinforced beaded headband']",0,2,3,3,6,[],,True,5,0,,,[],['FIREBALL TOSS!'],,"[12648, 12664]",,[]
595,3,378,1,The Battlefield (Frat Uniform),War Hippy Sky Captain,0,"['coin (7)', 'pink clay bead']",0,2,2,5,5,"[('Dreadful Sheen', 5)]",,True,5,0,,,[],['FIREBALL TOSS!'],,"[12664, 12705]",,[]
596,3,379,1,The Battlefield (Frat Uniform),War Hippy Fire Spinner,0,"['coin (8)', 'fire poi']",0,2,8,2,3,[],,True,5,-1,,,[],['FIREBALL TOSS!'],,"[12705, 12721]",,[]
597,3,380,1,The Battlefield (Frat Uniform),War Hippy Baker,0,"['coin (8)', 'water pipe bomb']",0,2,10,2,1,[],,True,5,-1,,,[],['FIREBALL TOSS!'],,"[12721, 12738]",,[]
598,3,381,1,The Battlefield (Frat Uniform),War Hippy Homeopath,0,"['coin (6)', 'hippy medical kit']",0,2,5,6,1,[],,True,5,-1,,,[],['FIREBALL TOSS!'],,"[12738, 12919]",,[]
599,3,382,0,The Hidden Temple,N/A,1,[],0,-1,0,0,0,"[('A Girl Named Sue', 3), ('Sinuses For Miles', 3), (""Cravin' for a Ravin'"", 3), ('Dreadful Sheen', 3), ('Ashen Burps', 3), ('Uncucumbered', 3), ('Bastille Braggadocio', 3), ('Winklered', 3)]",,,0,0,Fitting In,,[],[],,"[12919, 12941]",1,[]
600,3,382,1,The Themthar Hills,dirty thieving brigand,0,"['coin (7)', 'coin (9)']",10,3,5,8,4,[],,True,5,-21,,,[],"['SING ALONG!', 'MULTI-BOUNCE!']",,"[12941, 12964]",,[]
601,3,383,1,The Themthar Hills,dirty thieving brigand,0,['coin (7)'],14,3,6,7,4,[],,True,5,-22,,,[],"['SING ALONG!', 'MULTI-BOUNCE!']",,"[12964, 12988]",,[]
602,3,384,1,The Themthar Hills,dirty thieving brigand,0,['coin (6)'],13,4,5,9,3,"[('Wolfish Form', 1)]",,True,5,-38,,,[],"['SING ALONG!', 'BECOME A WOLF!', 'MULTI-BOUNCE!']",,"[12988, 13012]",,[]
603,3,385,1,The Themthar Hills,dirty thieving brigand,0,"['coin (6)', 'brigand brittle']",14,4,2,8,7,"[('Wolfish Form', 1)]",,True,5,-39,,,[],"['SING ALONG!', 'BECOME A WOLF!', 'MULTI-BOUNCE!']",,"[13012, 13043]",,[]
604,3,386,1,The Themthar Hills,dirty thieving brigand,0,"['coin (6)', 'brigand brittle']",12,4,2,12,3,"[('Wolfish Form', 1)]",,True,5,-36,,,[],"['SING ALONG!', 'BECOME A WOLF!', 'MULTI-BOUNCE!']",,"[13043, 13068]",,[]
605,3,387,1,The Themthar Hills,dirty thieving brigand,0,"['coin (8)', 'brigand brittle', 'Gathered Meat-Clip']",10,4,4,8,5,"[('Wolfish Form', 1)]",,True,5,-42,,,[],"['SING ALONG!', 'BECOME A WOLF!', 'MULTI-BOUNCE!']",,"[13068, 13095]",,[]
606,3,388,1,The Themthar Hills,dirty thieving brigand,0,"['coin (6)', 'coin (10)', 'brigand brittle']",13,4,8,7,2,"[('Wolfish Form', 1)]",,True,5,-37,,,[],"['SING ALONG!', 'BECOME A WOLF!', 'MULTI-BOUNCE!']",,"[13095, 13121]",,[]
607,3,389,1,The Themthar Hills,dirty thieving brigand,0,"['coin (8)', 'brigand brittle']",11,4,4,7,6,"[('Wolfish Form', 1)]",,True,5,-40,,,[],"['SING ALONG!', 'BECOME A WOLF!', 'MULTI-BOUNCE!']",,"[13121, 13146]",,[]
608,3,390,1,The Themthar Hills,dirty thieving brigand,0,['coin (8)'],12,4,3,7,7,"[('Wolfish Form', 1)]",,True,5,-36,,,[],"['SING ALONG!', 'BECOME A WOLF!', 'MULTI-BOUNCE!']",,"[13146, 13170]",,[]
609,3,391,1,The Themthar Hills,dirty thieving brigand,0,"['coin (6)', 'brigand brittle']",12,4,5,9,3,"[('Wolfish Form', 1)]",,True,5,-38,,,[],"['SING ALONG!', 'BECOME A WOLF!', 'MULTI-BOUNCE!']",,"[13170, 13195]",,[]
610,3,392,1,The Themthar Hills,dirty thieving brigand,0,['coin (8)'],14,4,6,7,4,"[('Wolfish Form', 1)]",,True,5,-35,,,[],"['SING ALONG!', 'BECOME A WOLF!', 'MULTI-BOUNCE!']",,"[13195, 13219]",,[]
